ID,Uniqueid,Lat,Long,School,Address,City,Zip,Phone,Grades,BoundaryGrades,GradesLong,Type,Typenum,Classification,Boundary,Marker,Polygon,ProgramType,Rating,Count,Growth,Attainment,Culture,Mobility,Dress,ADA,Reading,Math,ACT,Graduation,College
610011,393,41.984641,-87.700529,JAMIESON,5650 N Mozart St,"Chicago, IL",60659,1(773)534-2395,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.689547,41.98659,0.0 -87.689678,41.990508,0.0 -87.709099,41.990393,0.0 -87.708694,41.988904,0.0 -87.708486,41.9885,0.0 -87.708524,41.988431,0.0 -87.708476,41.988196,0.0 -87.708162,41.987047,0.0 -87.70795,41.986531,0.0 -87.707854,41.986479,0.0 -87.707776,41.986495,0.0 -87.707773,41.986411,0.0 -87.707882,41.986354,0.0 -87.707828,41.986036,0.0 -87.707513,41.985176,0.0 -87.707515,41.984961,0.0 -87.70703,41.983543,0.0 -87.70667,41.982133,0.0 -87.706518,41.981796,0.0 -87.705961,41.97993,0.0 -87.705428,41.978409,0.0 -87.70523,41.977619,0.0 -87.698986,41.977652,0.0 -87.699016,41.978567,0.0 -87.692626,41.978604,0.0 -87.692566,41.977853,0.0 -87.692548,41.977692,0.0 -87.689227,41.977715,0.0 -87.689547,41.98659,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1+,892,Above Average,Far Above Average,Well Organized,15,No,Generally Accessible,93rd,94th,,,
610012,394,41.902055,-87.641056,JENNER,1119 N Cleveland Ave,"Chicago, IL",60610,1(773)534-8440,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.648168,41.906532,0.0 -87.648277,41.910927,0.0 -87.656867,41.910792,0.0 -87.65698,41.910432,0.0 -87.657742,41.908449,0.0 -87.658295,41.905049,0.0 -87.658163,41.904534,0.0 -87.65743,41.903517,0.0 -87.65648,41.90263,0.0 -87.65619,41.90193,0.0 -87.656166,41.9017,0.0 -87.655922,41.90122,0.0 -87.655387,41.900821,0.0 -87.654461,41.900522,0.0 -87.652913,41.900185,0.0 -87.652201,41.900103,0.0 -87.651905,41.900021,0.0 -87.651361,41.89975,0.0 -87.650869,41.89942,0.0 -87.649404,41.898315,0.0 -87.648796,41.898096,0.0 -87.647835,41.897971,0.0 -87.646321,41.897865,0.0 -87.644892,41.897702,0.0 -87.644786,41.89755,0.0 -87.644437,41.89725,0.0 -87.644238,41.896644,0.0 -87.644227,41.896463,0.0 -87.6357,41.896588,0.0 -87.635805,41.899751,0.0 -87.637297,41.899732,0.0 -87.637329,41.900513,0.0 -87.63745,41.903812,0.0 -87.639648,41.90378,0.0 -87.63978,41.903927,0.0 -87.644124,41.907042,0.0 -87.644215,41.90694,0.0 -87.644216,41.90641,0.0 -87.64657,41.90637,0.0 -87.646784,41.906448,0.0 -87.646963,41.906397,0.0 -87.648162,41.906387,0.0 -87.648168,41.906532,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||Early_Childhood_Program||,Level 2,248,Below Average,Far Below Average,Partially Organized,24.7,Yes,Fully Accessible,1st,1st,,,
610013,395,41.858849,-87.662209,PILSEN,1420 W 17th St,"Chicago, IL",60608,1(773)534-7675,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.656435,41.857961,0.0 -87.656485,41.859773,0.0 -87.666204,41.859615,0.0 -87.666144,41.857802,0.0 -87.663769,41.857843,0.0 -87.663671,41.854217,0.0 -87.661224,41.854254,0.0 -87.6613,41.856975,0.0 -87.658853,41.857013,0.0 -87.658881,41.857919,0.0 -87.656435,41.857961,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,393,Above Average,Average,Moderately Organized,12.5,Yes,No/Unknown Accessibility,62nd,68th,,,
610015,396,41.858065,-87.652302,JUNGMAN,1746 S Miller St,"Chicago, IL",60608,1(773)534-7375,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.646624,41.85694,0.0 -87.646711,41.859919,0.0 -87.656485,41.859773,0.0 -87.656435,41.857961,0.0 -87.656302,41.853693,0.0 -87.656269,41.852502,0.0 -87.653057,41.852553,0.0 -87.653138,41.855254,0.0 -87.651494,41.855279,0.0 -87.651536,41.856674,0.0 -87.646617,41.856739,0.0 -87.646624,41.85694,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,298,Far Above Average,Average,Well Organized,20.5,Yes,Fully Accessible,53rd,39th,,,
610016,397,41.725263,-87.677233,KELLOGG,9241 S Leavitt St,"Chicago, IL",60620,1(773)535-2590,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.667693,41.728393,0.0 -87.667846,41.728471,0.0 -87.667957,41.728615,0.0 -87.668113,41.730221,0.0 -87.672628,41.735545,0.0 -87.672791,41.735662,0.0 -87.68252,41.735535,0.0 -87.681961,41.717292,0.0 -87.669044,41.717497,0.0 -87.669096,41.719312,0.0 -87.667645,41.719335,0.0 -87.667401,41.719389,0.0 -87.667355,41.71785,0.0 -87.665941,41.717878,0.0 -87.663245,41.718344,0.0 -87.663179,41.71836,0.0 -87.663899,41.720341,0.0 -87.664325,41.721199,0.0 -87.662689,41.721223,0.0 -87.662748,41.723936,0.0 -87.66471,41.72391,0.0 -87.666984,41.728423,0.0 -87.667029,41.728424,0.0 -87.667441,41.728458,0.0 -87.667693,41.728393,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_IB||,Level 1,251,Average,Above Average,Well Organized,14.7,Yes,No/Unknown Accessibility,84th,72nd,,,
610017,398,41.847941,-87.697316,SAUCEDO,2850 W 24th Blvd,"Chicago, IL",60623,1(773)534-1770,_PK-8,,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Elementary Magnet,Citywide,blue_circle,,Magnet_Elem_Math_Science_Technology||Early_Childhood_Program||,Level 1+,1193,Far Above Average,Above Average,Partially Organized,3.8,Yes,No/Unknown Accessibility,70th,85th,,,
610019,399,41.776453,-87.640892,KERSHAW,6450 S Lowe Ave,"Chicago, IL",60621,1(773)535-3050,_PK-8,,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Elementary Magnet,Citywide,blue_circle,,Magnet_Elem_IB||Early_Childhood_Program||,Level 1+,292,Far Above Average,Far Above Average,Well Organized,7.5,Yes,Generally Accessible,97th,95th,,,
610021,400,41.904503,-87.714234,CASALS,3501 W Potomac Ave,"Chicago, IL",60651,1(773)534-4444,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.716749,41.908187,0.0 -87.719311,41.90816,0.0 -87.718106,41.906458,0.0 -87.716555,41.90457,0.0 -87.716629,41.90457,0.0 -87.716568,41.902762,0.0 -87.717787,41.902753,0.0 -87.7176,41.89728,0.0 -87.71394,41.897314,0.0 -87.711501,41.897341,0.0 -87.711562,41.899157,0.0 -87.708819,41.899179,0.0 -87.710532,41.899861,0.0 -87.710626,41.902799,0.0 -87.709239,41.902816,0.0 -87.709297,41.904646,0.0 -87.71174,41.904618,0.0 -87.711799,41.906425,0.0 -87.714244,41.906404,0.0 -87.714276,41.907305,0.0 -87.716719,41.907281,0.0 -87.716749,41.908187,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,453,Average,Above Average,Well Organized,17.8,Yes,Generally Accessible,47th,70th,,,
610022,401,42.00364,-87.668222,KILMER,6700 N Greenview Ave,"Chicago, IL",60626,1(773)534-2115,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.655079,42.006909,0.0 -87.655115,42.006938,0.0 -87.655491,42.006652,0.0 -87.655778,42.006869,0.0 -87.673402,42.006567,0.0 -87.673105,42.00534,0.0 -87.680176,42.005214,0.0 -87.678523,42.001625,0.0 -87.680262,42.001592,0.0 -87.680201,41.999715,0.0 -87.68142,41.999695,0.0 -87.681362,41.997883,0.0 -87.670864,41.998081,0.0 -87.660551,41.998197,0.0 -87.660666,41.99905,0.0 -87.660751,42.00154,0.0 -87.65617,42.001599,0.0 -87.656421,42.002589,0.0 -87.656405,42.002831,0.0 -87.656727,42.004082,0.0 -87.656701,42.004465,0.0 -87.657052,42.005413,0.0 -87.657125,42.006299,0.0 -87.655852,42.006318,0.0 -87.655079,42.006909,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2+,753,Average,Average,Not Yet Organized,18.6,Yes,Generally Accessible,42nd,49th,,,
610024,402,41.848488,-87.716017,CARDENAS,2345 S Millard Ave,"Chicago, IL",60623,1(773)534-1465,_PK-3,_K-3,"_PK, K, 1, 2, 3",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.715432,41.844384,0.0 -87.711137,41.844442,0.0 -87.708694,41.844475,0.0 -87.70891,41.851731,0.0 -87.710577,41.851706,0.0 -87.710895,41.851653,0.0 -87.711139,41.851908,0.0 -87.711149,41.851999,0.0 -87.712568,41.851698,0.0 -87.723502,41.851573,0.0 -87.724764,41.851554,0.0 -87.724658,41.847918,0.0 -87.719782,41.847992,0.0 -87.719738,41.846298,0.0 -87.719734,41.846173,0.0 -87.716066,41.846212,0.0 -87.716016,41.844375,0.0 -87.715432,41.844384,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1+,683,Average,Above Average,Well Organized,18.5,Yes,No/Unknown Accessibility,48th,86th,,,
610026,403,41.789965,-87.779483,KINZIE,5625 S Mobile Ave,"Chicago, IL",60638,1(773)535-2425,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.764239,41.787207,0.0 -87.764631,41.787194,0.0 -87.764854,41.792695,0.0 -87.774507,41.792502,0.0 -87.774548,41.793852,0.0 -87.778514,41.793238,0.0 -87.781811,41.792357,0.0 -87.785476,41.79228,0.0 -87.785156,41.783633,0.0 -87.781494,41.783703,0.0 -87.76789,41.783954,0.0 -87.766852,41.784031,0.0 -87.76686,41.784217,0.0 -87.766292,41.784397,0.0 -87.765761,41.784648,0.0 -87.765234,41.785006,0.0 -87.76482,41.78541,0.0 -87.764512,41.785859,0.0 -87.764347,41.786239,0.0 -87.764241,41.786736,0.0 -87.764239,41.787207,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Specific_Aptitude||Early_Childhood_Program||,Level 1+,671,Above Average,Above Average,Well Organized,13.2,Yes,Fully Accessible,76th,85th,,,
610027,404,41.723627,-87.639521,KIPLING,9351 S Lowe Ave,"Chicago, IL",60620,1(773)535-3151,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.633933,41.728874,0.0 -87.63536,41.728888,0.0 -87.643421,41.728777,0.0 -87.64346,41.729692,0.0 -87.644779,41.729674,0.0 -87.645431,41.729592,0.0 -87.645959,41.729439,0.0 -87.64634,41.729269,0.0 -87.646703,41.729042,0.0 -87.647062,41.728729,0.0 -87.647768,41.728714,0.0 -87.650492,41.721379,0.0 -87.643219,41.721465,0.0 -87.633727,41.721597,0.0 -87.633506,41.7216,0.0 -87.633708,41.728816,0.0 -87.633931,41.728813,0.0 -87.633933,41.728874,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 1,368,Above Average,Average,Partially Organized,20.3,Yes,No/Unknown Accessibility,59th,62nd,,,
610029,405,41.908886,-87.665093,LOZANO,1501 N Greenview Ave,"Chicago, IL",60642,1(773)534-4750,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.65698,41.910432,0.0 -87.656867,41.910792,0.0 -87.667697,41.910638,0.0 -87.667677,41.909874,0.0 -87.67256,41.909808,0.0 -87.672492,41.907203,0.0 -87.667519,41.904025,0.0 -87.666886,41.903618,0.0 -87.666491,41.903366,0.0 -87.65743,41.903517,0.0 -87.658163,41.904534,0.0 -87.658295,41.905049,0.0 -87.657742,41.908449,0.0 -87.65698,41.910432,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_World_Language||Early_Childhood_Program||,Level 1+,252,Far Above Average,Average,Well Organized,22.5,Yes,Fully Accessible,51st,57th,,,
610030,406,41.798002,-87.602481,KOZMINSKI,936 E 54th St,"Chicago, IL",60615,1(773)535-0980,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.596648,41.799465,0.0 -87.596713,41.802374,0.0 -87.599138,41.802347,0.0 -87.599814,41.802339,0.0 -87.599777,41.800898,0.0 -87.603953,41.800847,0.0 -87.603946,41.800478,0.0 -87.606359,41.800442,0.0 -87.606221,41.794973,0.0 -87.598104,41.795059,0.0 -87.598054,41.795152,0.0 -87.598152,41.797977,0.0 -87.596615,41.797995,0.0 -87.596648,41.799465,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2,342,Below Average,Below Average,Organized,19.8,No,No/Unknown Accessibility,30th,23rd,,,
610032,407,41.719292,-87.6525,GREEN,1150 W 96th St,"Chicago, IL",60643,1(773)535-2575,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.651207,41.721369,0.0 -87.651735,41.721362,0.0 -87.651782,41.723188,0.0 -87.652998,41.723171,0.0 -87.657866,41.723107,0.0 -87.657818,41.721286,0.0 -87.662689,41.721223,0.0 -87.662669,41.720187,0.0 -87.662613,41.719954,0.0 -87.66157,41.717865,0.0 -87.659648,41.714014,0.0 -87.658282,41.711358,0.0 -87.654326,41.7114,0.0 -87.653326,41.714091,0.0 -87.653199,41.714095,0.0 -87.650492,41.721379,0.0 -87.651207,41.721369,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1+,364,Far Above Average,Above Average,Well Organized,22.7,Yes,No/Unknown Accessibility,75th,67th,,,
610033,408,41.9139,-87.637565,LASALLE,1734 N Orleans St,"Chicago, IL",60614,1(773)534-8470,_K-8,,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Elementary Magnet,Citywide,blue_circle,,Magnet_Elem_World_Language||,Level 1+,556,Above Average,Far Above Average,Well Organized,4.5,Yes,Fully Accessible,99th,99th,,,
610034,409,41.86296,-87.712957,LAWNDALE,3500 W Douglas Blvd,"Chicago, IL",60623,1(773)534-1635,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.710613,41.868408,0.0 -87.710622,41.868645,0.0 -87.715495,41.86859,0.0 -87.715318,41.862685,0.0 -87.71531,41.862406,0.0 -87.712873,41.862434,0.0 -87.705563,41.862517,0.0 -87.705733,41.868233,0.0 -87.710606,41.868175,0.0 -87.710613,41.868408,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 3,380,Far Below Average,Far Below Average,Not Yet Organized,34.6,Yes,No/Unknown Accessibility,1st,1st,,,
610036,410,41.906826,-87.75455,LEWIS,1431 N Leamington Ave,"Chicago, IL",60651,1(773)534-3060,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.749305,41.91325,0.0 -87.749372,41.914696,0.0 -87.752854,41.915117,0.0 -87.755891,41.915485,0.0 -87.755896,41.915597,0.0 -87.760822,41.916193,0.0 -87.760709,41.91354,0.0 -87.760691,41.913101,0.0 -87.75947,41.913118,0.0 -87.759336,41.909463,0.0 -87.75969,41.909458,0.0 -87.759589,41.905838,0.0 -87.759765,41.905835,0.0 -87.759723,41.904024,0.0 -87.761024,41.90401,0.0 -87.761002,41.903107,0.0 -87.753351,41.90319,0.0 -87.753331,41.902282,0.0 -87.742638,41.902418,0.0 -87.742754,41.907326,0.0 -87.742525,41.908247,0.0 -87.742486,41.908668,0.0 -87.742428,41.908669,0.0 -87.742443,41.909546,0.0 -87.741617,41.909556,0.0 -87.74162,41.909688,0.0 -87.743607,41.909659,0.0 -87.743424,41.909941,0.0 -87.743491,41.911374,0.0 -87.743549,41.911451,0.0 -87.743693,41.911497,0.0 -87.749239,41.911424,0.0 -87.749305,41.91325,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2,503,Below Average,Far Below Average,Organized,29.1,Yes,No/Unknown Accessibility,3rd,5th,,,
610037,411,41.797685,-87.659933,LIBBY,5300 S Loomis Blvd,"Chicago, IL",60609,1(773)535-9050,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.654873,41.793934,0.0 -87.654917,41.795998,0.0 -87.655111,41.80328,0.0 -87.66483,41.803148,0.0 -87.664782,41.801326,0.0 -87.664774,41.801038,0.0 -87.664588,41.794032,0.0 -87.664582,41.793823,0.0 -87.664545,41.792215,0.0 -87.663311,41.792232,0.0 -87.657262,41.792319,0.0 -87.657298,41.79377,0.0 -87.65487,41.79381,0.0 -87.654873,41.793934,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2,350,Average,Below Average,Partially Organized,41,Yes,No/Unknown Accessibility,12th,18th,,,
610038,412,41.924525,-87.644497,LINCOLN,615 W Kemper Pl,"Chicago, IL",60614,1(773)534-5720,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.627358,41.919807,0.0 -87.62783,41.919585,0.0 -87.628234,41.920014,0.0 -87.628844,41.920826,0.0 -87.628808,41.920894,0.0 -87.628767,41.920875,0.0 -87.627709,41.92137,0.0 -87.627753,41.921424,0.0 -87.628294,41.921161,0.0 -87.629419,41.922492,0.0 -87.629313,41.922558,0.0 -87.629272,41.922529,0.0 -87.628337,41.923078,0.0 -87.628388,41.923129,0.0 -87.628911,41.922829,0.0 -87.629972,41.924058,0.0 -87.629978,41.924167,0.0 -87.629158,41.924708,0.0 -87.629212,41.924739,0.0 -87.630086,41.924163,0.0 -87.630098,41.924197,0.0 -87.630237,41.924995,0.0 -87.630277,41.925775,0.0 -87.629882,41.926168,0.0 -87.629712,41.9261,0.0 -87.629606,41.92645,0.0 -87.63232,41.925947,0.0 -87.633968,41.925725,0.0 -87.639122,41.92562,0.0 -87.63919,41.927484,0.0 -87.641225,41.926819,0.0 -87.641341,41.927018,0.0 -87.642093,41.926775,0.0 -87.64638,41.926697,0.0 -87.646342,41.925501,0.0 -87.648767,41.925462,0.0 -87.648515,41.918188,0.0 -87.646123,41.918222,0.0 -87.64585,41.910963,0.0 -87.642296,41.911069,0.0 -87.633157,41.91117,0.0 -87.627141,41.911259,0.0 -87.62691,41.911322,0.0 -87.626742,41.911477,0.0 -87.624669,41.911424,0.0 -87.623296,41.912478,0.0 -87.62294,41.912681,0.0 -87.622329,41.912871,0.0 -87.621266,41.913006,0.0 -87.620638,41.913269,0.0 -87.620344,41.913536,0.0 -87.620195,41.913799,0.0 -87.620138,41.914066,0.0 -87.620162,41.914587,0.0 -87.620298,41.914765,0.0 -87.620503,41.91486,0.0 -87.620779,41.91487,0.0 -87.620995,41.914793,0.0 -87.620961,41.914757,0.0 -87.620748,41.914827,0.0 -87.620521,41.914816,0.0 -87.620346,41.914739,0.0 -87.620227,41.914599,0.0 -87.620205,41.913974,0.0 -87.620429,41.913519,0.0 -87.620287,41.913893,0.0 -87.620278,41.914362,0.0 -87.62031,41.914617,0.0 -87.62045,41.914709,0.0 -87.62053,41.914676,0.0 -87.620609,41.91445,0.0 -87.620745,41.914268,0.0 -87.620986,41.91409,0.0 -87.621255,41.91398,0.0 -87.621917,41.913848,0.0 -87.622637,41.913936,0.0 -87.622964,41.914055,0.0 -87.623912,41.914537,0.0 -87.624351,41.914897,0.0 -87.624697,41.91508,0.0 -87.625772,41.915902,0.0 -87.62608,41.91608,0.0 -87.626559,41.916466,0.0 -87.626056,41.916799,0.0 -87.6261,41.916845,0.0 -87.626331,41.916696,0.0 -87.627268,41.9174,0.0 -87.627636,41.917783,0.0 -87.626805,41.918262,0.0 -87.626835,41.918306,0.0 -87.627122,41.918152,0.0 -87.627678,41.918603,0.0 -87.628286,41.91929,0.0 -87.627331,41.919754,0.0 -87.627358,41.919807,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Selective_Enrollment_IG||,Level 1+,841,Far Above Average,Far Above Average,Moderately Organized,13.5,No,No/Unknown Accessibility,99th,99th,,,
610039,413,41.940009,-87.702635,VON LINNE,3221 N Sacramento Ave,"Chicago, IL",60618,1(773)534-5262,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.696207,41.94666,0.0 -87.69621,41.946704,0.0 -87.708849,41.946631,0.0 -87.719774,41.946483,0.0 -87.718752,41.945877,0.0 -87.717835,41.94447,0.0 -87.716933,41.943212,0.0 -87.71617,41.942526,0.0 -87.715639,41.942166,0.0 -87.714907,41.941755,0.0 -87.714155,41.941455,0.0 -87.710808,41.940575,0.0 -87.710077,41.940236,0.0 -87.708445,41.939331,0.0 -87.705505,41.937653,0.0 -87.702625,41.935931,0.0 -87.702578,41.933895,0.0 -87.700129,41.933909,0.0 -87.700173,41.935843,0.0 -87.70003,41.93574,0.0 -87.69049,41.935809,0.0 -87.690399,41.935731,0.0 -87.69038,41.933977,0.0 -87.687947,41.933995,0.0 -87.687993,41.936112,0.0 -87.687998,41.936731,0.0 -87.687895,41.93731,0.0 -87.687917,41.939468,0.0 -87.692572,41.939434,0.0 -87.6928,41.939531,0.0 -87.693065,41.939785,0.0 -87.693383,41.939994,0.0 -87.693639,41.940263,0.0 -87.694088,41.941031,0.0 -87.694597,41.941707,0.0 -87.695284,41.942774,0.0 -87.695434,41.943212,0.0 -87.696207,41.94666,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Comprehensive_Gifted||Early_Childhood_Program||,Level 1+,645,Far Above Average,Above Average,Well Organized,14.7,Yes,Fully Accessible,88th,77th,,,
610040,414,41.918814,-87.748515,LLOYD,2103 N Lamon Ave,"Chicago, IL",60639,1(773)534-3070,_PK-5,_K-5,"_PK, K, 1, 2, 3, 4, 5",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.746383,41.926268,0.0 -87.746451,41.927917,0.0 -87.751366,41.927854,0.0 -87.751298,41.926038,0.0 -87.753758,41.926005,0.0 -87.753688,41.924149,0.0 -87.756152,41.924115,0.0 -87.756101,41.922408,0.0 -87.756098,41.922288,0.0 -87.754869,41.922303,0.0 -87.754761,41.918465,0.0 -87.75464,41.918118,0.0 -87.754605,41.916874,0.0 -87.753381,41.916852,0.0 -87.75292,41.916663,0.0 -87.752854,41.915117,0.0 -87.749372,41.914696,0.0 -87.749305,41.91325,0.0 -87.749239,41.911424,0.0 -87.743693,41.911497,0.0 -87.743549,41.911451,0.0 -87.743576,41.912966,0.0 -87.741435,41.912118,0.0 -87.741493,41.913737,0.0 -87.738599,41.913387,0.0 -87.737427,41.913317,0.0 -87.736225,41.913325,0.0 -87.736281,41.915235,0.0 -87.737505,41.915221,0.0 -87.737792,41.924361,0.0 -87.741842,41.924308,0.0 -87.741914,41.926295,0.0 -87.746382,41.926238,0.0 -87.746383,41.926268,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,1233,Above Average,Average,Moderately Organized,16.6,Yes,Fully Accessible,34th,69th,,,
610041,415,41.931762,-87.795604,LOCKE J,2828 N Oak Park Ave,"Chicago, IL",60634,1(773)534-3300,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.78978,41.940183,0.0 -87.78984,41.941933,0.0 -87.792186,41.941892,0.0 -87.792114,41.940053,0.0 -87.806818,41.93982,0.0 -87.806629,41.934519,0.0 -87.806261,41.924015,0.0 -87.803275,41.923552,0.0 -87.792414,41.923629,0.0 -87.785448,41.923686,0.0 -87.785589,41.927346,0.0 -87.785912,41.937543,0.0 -87.785928,41.937874,0.0 -87.78607,41.938448,0.0 -87.786138,41.94016,0.0 -87.789777,41.940095,0.0 -87.78978,41.940183,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_IB||Early_Childhood_Program||,Level 1,1347,Average,Average,Well Organized,8.7,Yes,No/Unknown Accessibility,55th,53rd,,,
