ID,Uniqueid,Lat,Long,School,Address,City,Zip,Phone,Grades,BoundaryGrades,GradesLong,Type,Typenum,Classification,Boundary,Marker,Polygon,ProgramType,Rating,Count,Growth,Attainment,Culture,Mobility,Dress,ADA,Reading,Math,ACT,Graduation,College
610127,479,41.981557,-87.712583,PETERSON,5510 N CHRISTIANA AVE,"Chicago, IL",60625,(773)534-5070,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.709545,41.991727,0.0 -87.710171,41.99403,0.0 -87.71035,41.994912,0.0 -87.710518,41.995837,0.0 -87.710677,41.997374,0.0 -87.711741,41.997356,0.0 -87.711782,41.996886,0.0 -87.711994,41.996486,0.0 -87.714013,41.994632,0.0 -87.7141,41.994456,0.0 -87.71399,41.99033,0.0 -87.728646,41.990143,0.0 -87.72834,41.979205,0.0 -87.728239,41.97554,0.0 -87.715994,41.975672,0.0 -87.708687,41.975756,0.0 -87.704731,41.975782,0.0 -87.704827,41.97628,0.0 -87.70523,41.977619,0.0 -87.705428,41.978409,0.0 -87.705961,41.97993,0.0 -87.706518,41.981796,0.0 -87.70667,41.982133,0.0 -87.70703,41.983543,0.0 -87.707515,41.984961,0.0 -87.707513,41.985176,0.0 -87.707828,41.986036,0.0 -87.707882,41.986354,0.0 -87.707773,41.986411,0.0 -87.707776,41.986495,0.0 -87.707854,41.986479,0.0 -87.70795,41.986531,0.0 -87.708162,41.987047,0.0 -87.708476,41.988196,0.0 -87.708524,41.988431,0.0 -87.708486,41.9885,0.0 -87.708694,41.988904,0.0 -87.709099,41.990393,0.0 -87.709391,41.991413,0.0 -87.709545,41.991727,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,881,Above Average,Above Average,Well Organized,13.9,N,Fully Accessible,76th,68th,,,
610128,480,41.706603,-87.647577,GARVEY,10309 S MORGAN ST,"Chicago, IL",60643,(773)535-2763,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.64284,41.706925,0.0 -87.643009,41.714222,0.0 -87.64764,41.714158,0.0 -87.648503,41.714109,0.0 -87.649344,41.713938,0.0 -87.649828,41.713779,0.0 -87.650216,41.713613,0.0 -87.650956,41.713179,0.0 -87.651899,41.713961,0.0 -87.652032,41.714128,0.0 -87.653199,41.714095,0.0 -87.653326,41.714091,0.0 -87.654326,41.7114,0.0 -87.658282,41.711358,0.0 -87.656079,41.707009,0.0 -87.656025,41.706793,0.0 -87.652564,41.706836,0.0 -87.652507,41.705017,0.0 -87.642783,41.705103,0.0 -87.64284,41.706925,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,248,Above Average,Average,Well Organized,27.3,Y,Generally accessible,71st,36th,,,
610129,481,41.8529,-87.683291,PICKARD,2301 W 21ST PL,"Chicago, IL",60608,(773)535-7280,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.678399,41.855813,0.0 -87.678488,41.858967,0.0 -87.680782,41.858617,0.0 -87.683609,41.85788,0.0 -87.685112,41.857625,0.0 -87.685819,41.857414,0.0 -87.685807,41.857333,0.0 -87.688399,41.856755,0.0 -87.688367,41.855623,0.0 -87.688337,41.854507,0.0 -87.688423,41.854693,0.0 -87.688562,41.854691,0.0 -87.688553,41.854439,0.0 -87.688908,41.854433,0.0 -87.688905,41.854345,0.0 -87.688332,41.854353,0.0 -87.688331,41.85431,0.0 -87.68864,41.854305,0.0 -87.68863,41.853965,0.0 -87.688211,41.853971,0.0 -87.688158,41.852016,0.0 -87.685646,41.85204,0.0 -87.680749,41.852106,0.0 -87.680799,41.853935,0.0 -87.67835,41.853984,0.0 -87.678374,41.854901,0.0 -87.678399,41.855813,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,471,Far Above Average,Above Average,Well Organized,17.3,Y,No/unknown accessibility,67th,77th,,,
610130,482,41.74034,-87.607891,PIRIE,650 E 85TH ST,"Chicago, IL",60619,(773)535-3435,PK-6,K-6,"PK,K,1,2,3,4,5,6",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.605039,41.743978,0.0 -87.60522,41.751294,0.0 -87.608877,41.751229,0.0 -87.608679,41.744119,0.0 -87.608676,41.743918,0.0 -87.60745,41.743934,0.0 -87.607106,41.743064,0.0 -87.607326,41.742786,0.0 -87.607374,41.74207,0.0 -87.61468,41.741992,0.0 -87.614534,41.736511,0.0 -87.614345,41.729206,0.0 -87.609496,41.729284,0.0 -87.604653,41.729363,0.0 -87.604718,41.732097,0.0 -87.605039,41.743978,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 2+,287,Average,Below Average,Well Organized,22.5,Y,No/unknown accessibility,38th,27th,,,
610131,483,41.860259,-87.692526,PLAMONDON,2642 W 15TH PL,"Chicago, IL",60608,(773)534-1789,K-8,K-8,"K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.676115,41.861257,0.0 -87.676255,41.866762,0.0 -87.683595,41.866655,0.0 -87.68396,41.866448,0.0 -87.685995,41.8648,0.0 -87.695761,41.861325,0.0 -87.695913,41.866519,0.0 -87.698353,41.866489,0.0 -87.702021,41.86645,0.0 -87.703205,41.866438,0.0 -87.70316,41.866262,0.0 -87.702844,41.85546,0.0 -87.695575,41.85556,0.0 -87.695561,41.855159,0.0 -87.694324,41.855435,0.0 -87.694322,41.855392,0.0 -87.693127,41.855621,0.0 -87.693135,41.8557,0.0 -87.688399,41.856755,0.0 -87.685807,41.857333,0.0 -87.685819,41.857414,0.0 -87.685112,41.857625,0.0 -87.683609,41.85788,0.0 -87.680782,41.858617,0.0 -87.678488,41.858967,0.0 -87.676048,41.859315,0.0 -87.676115,41.861257,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2,143,Below Average,Average,Well Organized,26,Y,No/unknown accessibility,51st,34th,,,
610132,484,41.70263,-87.606419,POE,10538 S LANGLEY AVE,"Chicago, IL",60628,(773)535-5525,K-6,,"K,1,2,3,4,5,6",Elementary School,1,Classical,Citywide,blue_circle,,Selective_Enrollment_Classical||,Level 1+,213,Above Average,Far Above Average,Partially Organized,,N,Generally accessible,99th,99th,,,
610133,485,41.893236,-87.718797,WARD L,646 N LAWNDALE AVE,"Chicago, IL",60624,(773)534-6440,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.713937,41.897206,0.0 -87.71394,41.897314,0.0 -87.7176,41.89728,0.0 -87.726146,41.897209,0.0 -87.726086,41.895376,0.0 -87.741367,41.895102,0.0 -87.741366,41.895094,0.0 -87.741245,41.895094,0.0 -87.741112,41.891552,0.0 -87.740866,41.891556,0.0 -87.740748,41.887678,0.0 -87.738169,41.88771,0.0 -87.738166,41.88764,0.0 -87.726149,41.887778,0.0 -87.725874,41.887777,0.0 -87.725811,41.885475,0.0 -87.720926,41.885212,0.0 -87.720759,41.880797,0.0 -87.711011,41.880925,0.0 -87.711125,41.884644,0.0 -87.716025,41.884928,0.0 -87.716092,41.887397,0.0 -87.713642,41.887433,0.0 -87.713669,41.888332,0.0 -87.711232,41.888368,0.0 -87.711278,41.890025,0.0 -87.713718,41.889998,0.0 -87.713937,41.897206,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_STEM||,Level 1+,516,Above Average,Average,Well Organized,27.1,Y,Generally accessible,52nd,37th,,,
610135,486,41.956988,-87.761007,PORTAGE PARK,5330 W BERTEAU AVE,"Chicago, IL",60641,(773)534-3576,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.760602,41.967711,0.0 -87.760756,41.967885,0.0 -87.761361,41.967603,0.0 -87.76503,41.967813,0.0 -87.764855,41.962391,0.0 -87.767308,41.962361,0.0 -87.767249,41.960492,0.0 -87.772136,41.960426,0.0 -87.771895,41.953128,0.0 -87.767006,41.953192,0.0 -87.766975,41.952244,0.0 -87.764513,41.952272,0.0 -87.764515,41.952333,0.0 -87.762051,41.952365,0.0 -87.762049,41.952303,0.0 -87.757235,41.952356,0.0 -87.747297,41.952482,0.0 -87.747311,41.953426,0.0 -87.742926,41.953482,0.0 -87.742795,41.953988,0.0 -87.742877,41.957133,0.0 -87.743195,41.958188,0.0 -87.743288,41.958722,0.0 -87.74347,41.959175,0.0 -87.743734,41.959591,0.0 -87.744684,41.960654,0.0 -87.74456,41.960655,0.0 -87.744749,41.960763,0.0 -87.74354,41.960776,0.0 -87.745282,41.96178,0.0 -87.74609,41.962376,0.0 -87.746745,41.963267,0.0 -87.746975,41.963828,0.0 -87.747084,41.964387,0.0 -87.75684,41.964265,0.0 -87.757405,41.96401,0.0 -87.760602,41.967711,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,932,Above Average,Above Average,Well Organized,15.7,Y,No/unknown accessibility,71st,47th,,,
610136,487,41.928841,-87.669528,PRESCOTT,1632 W WRIGHTWOOD AVE,"Chicago, IL",60614,(773)534-5505,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.673969,41.925083,0.0 -87.66458,41.925208,0.0 -87.664643,41.927022,0.0 -87.662174,41.92706,0.0 -87.662236,41.928876,0.0 -87.661047,41.928895,0.0 -87.661204,41.934345,0.0 -87.66363,41.934305,0.0 -87.663599,41.933393,0.0 -87.670864,41.933285,0.0 -87.670832,41.932381,0.0 -87.673565,41.932348,0.0 -87.678141,41.932293,0.0 -87.678137,41.931885,0.0 -87.678329,41.930409,0.0 -87.678285,41.929063,0.0 -87.678106,41.928093,0.0 -87.677208,41.927853,0.0 -87.676529,41.927599,0.0 -87.675836,41.927233,0.0 -87.674944,41.926666,0.0 -87.67456,41.92615,0.0 -87.674482,41.925076,0.0 -87.673969,41.925083,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,374,Above Average,Above Average,Well Organized,9.5,Y,No/unknown accessibility,89th,76th,,,
610137,488,41.965619,-87.772414,PRUSSING,4650 N MENARD AVE,"Chicago, IL",60630,(773)534-3460,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.760756,41.967885,0.0 -87.761465,41.968714,0.0 -87.762076,41.968844,0.0 -87.767566,41.970337,0.0 -87.767607,41.971456,0.0 -87.768554,41.971712,0.0 -87.768487,41.975691,0.0 -87.769324,41.975689,0.0 -87.77697,41.975679,0.0 -87.77703,41.972856,0.0 -87.778452,41.973239,0.0 -87.781846,41.974345,0.0 -87.781965,41.967557,0.0 -87.781979,41.964791,0.0 -87.782019,41.964719,0.0 -87.778387,41.964769,0.0 -87.778303,41.962136,0.0 -87.777086,41.962153,0.0 -87.777025,41.960359,0.0 -87.772136,41.960426,0.0 -87.767249,41.960492,0.0 -87.767308,41.962361,0.0 -87.764855,41.962391,0.0 -87.76503,41.967813,0.0 -87.761361,41.967603,0.0 -87.760756,41.967885,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Comprehensive_Gifted||,Level 1,703,Above Average,Above Average,Moderately Organized,17,Y,No/unknown accessibility,79th,78th,,,
610138,489,41.918486,-87.683801,PULASKI,2230 W MCLEAN AVE,"Chicago, IL",60647,(773)534-4391,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.670895,41.922384,0.0 -87.671656,41.922559,0.0 -87.671893,41.922667,0.0 -87.672167,41.922814,0.0 -87.67298,41.923406,0.0 -87.674261,41.924398,0.0 -87.674426,41.924637,0.0 -87.674482,41.925076,0.0 -87.67456,41.92615,0.0 -87.674944,41.926666,0.0 -87.675836,41.927233,0.0 -87.676529,41.927599,0.0 -87.677208,41.927853,0.0 -87.678106,41.928093,0.0 -87.679711,41.928472,0.0 -87.679846,41.928613,0.0 -87.68081,41.930648,0.0 -87.682154,41.931412,0.0 -87.682847,41.93216,0.0 -87.682846,41.932237,0.0 -87.683969,41.932224,0.0 -87.684004,41.931686,0.0 -87.684257,41.931401,0.0 -87.687228,41.929011,0.0 -87.68778,41.928643,0.0 -87.687715,41.926724,0.0 -87.687401,41.917108,0.0 -87.687394,41.916813,0.0 -87.687321,41.914003,0.0 -87.687226,41.910329,0.0 -87.682352,41.910401,0.0 -87.6824,41.912661,0.0 -87.681237,41.912682,0.0 -87.6811,41.912733,0.0 -87.677592,41.910481,0.0 -87.677472,41.91059,0.0 -87.677586,41.91595,0.0 -87.667657,41.916146,0.0 -87.664263,41.916966,0.0 -87.664451,41.917562,0.0 -87.66468,41.917906,0.0 -87.665432,41.918596,0.0 -87.665728,41.918938,0.0 -87.666468,41.920035,0.0 -87.667345,41.920887,0.0 -87.668102,41.922038,0.0 -87.668372,41.922178,0.0 -87.669291,41.922397,0.0 -87.670895,41.922384,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_IB_Fine_Performing_Arts||Selective_Enrollment_ELL||,Level 1+,911,Above Average,Above Average,Moderately Organized,5.6,Y,Generally accessible,86th,76th,,,
610139,490,41.688819,-87.609431,PULLMAN,11311 S FORRESTVILLE AVE,"Chicago, IL",60628,(773)535-5395,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.576547,41.692646,0.0 -87.57651,41.694861,0.0 -87.576553,41.695262,0.0 -87.576781,41.695753,0.0 -87.577823,41.697328,0.0 -87.609541,41.696444,0.0 -87.610374,41.692773,0.0 -87.618267,41.692659,0.0 -87.619643,41.692637,0.0 -87.619592,41.690921,0.0 -87.619589,41.690821,0.0 -87.61823,41.690836,0.0 -87.618073,41.685642,0.0 -87.617968,41.684632,0.0 -87.617927,41.681538,0.0 -87.617256,41.681199,0.0 -87.617249,41.680959,0.0 -87.616792,41.680965,0.0 -87.616546,41.68084,0.0 -87.616539,41.6806,0.0 -87.616076,41.680607,0.0 -87.616,41.680427,0.0 -87.615744,41.68043,0.0 -87.615116,41.680052,0.0 -87.614461,41.679549,0.0 -87.613699,41.678748,0.0 -87.614441,41.675433,0.0 -87.614701,41.674319,0.0 -87.618159,41.659114,0.0 -87.612593,41.659133,0.0 -87.603412,41.65916,0.0 -87.601083,41.659191,0.0 -87.598549,41.659344,0.0 -87.595724,41.659754,0.0 -87.593063,41.6602,0.0 -87.591418,41.660372,0.0 -87.59068,41.660408,0.0 -87.58812,41.660391,0.0 -87.586967,41.66037,0.0 -87.586056,41.660277,0.0 -87.585374,41.660126,0.0 -87.583343,41.659497,0.0 -87.58244,41.659314,0.0 -87.581594,41.659229,0.0 -87.572563,41.659206,0.0 -87.572549,41.659479,0.0 -87.572014,41.66093,0.0 -87.571858,41.662273,0.0 -87.57545,41.66285,0.0 -87.575326,41.669186,0.0 -87.575337,41.672516,0.0 -87.575494,41.680798,0.0 -87.575565,41.681328,0.0 -87.576306,41.684029,0.0 -87.576455,41.684788,0.0 -87.576547,41.692646,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,355,Above Average,Above Average,Well Organized,35,Y,No/unknown accessibility,74th,41st,,,
610141,491,41.960746,-87.670922,RAVENSWOOD,4332 N PAULINA ST,"Chicago, IL",60613,(773)534-5525,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.664477,41.957964,0.0 -87.665192,41.959635,0.0 -87.665959,41.961642,0.0 -87.667125,41.967086,0.0 -87.672559,41.967023,0.0 -87.672516,41.965199,0.0 -87.674628,41.96517,0.0 -87.674527,41.961525,0.0 -87.678965,41.961466,0.0 -87.678878,41.95817,0.0 -87.678871,41.957814,0.0 -87.67644,41.957848,0.0 -87.67639,41.956023,0.0 -87.674271,41.956054,0.0 -87.674218,41.954223,0.0 -87.669055,41.954298,0.0 -87.669105,41.956136,0.0 -87.664157,41.956194,0.0 -87.663507,41.956405,0.0 -87.664477,41.957964,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 1+,549,Above Average,Above Average,Well Organized,10.5,N,No/unknown accessibility,85th,76th,,,
610142,492,41.792348,-87.594752,RAY,5631 S KIMBARK AVE,"Chicago, IL",60637,(773)535-0970,PK-8,7-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.586999,41.811192,0.0 -87.587222,41.811584,0.0 -87.591775,41.809786,0.0 -87.592081,41.809708,0.0 -87.599271,41.809622,0.0 -87.599138,41.802347,0.0 -87.596713,41.802374,0.0 -87.596648,41.799465,0.0 -87.587308,41.799572,0.0 -87.587527,41.801147,0.0 -87.587863,41.802483,0.0 -87.583829,41.802538,0.0 -87.583717,41.80259,0.0 -87.58037,41.802587,0.0 -87.580295,41.802873,0.0 -87.580453,41.802939,0.0 -87.580036,41.803554,0.0 -87.58002,41.803659,0.0 -87.580051,41.803844,0.0 -87.580183,41.803982,0.0 -87.580672,41.804214,0.0 -87.5809,41.804202,0.0 -87.581208,41.804281,0.0 -87.581748,41.804748,0.0 -87.582904,41.805591,0.0 -87.582985,41.805598,0.0 -87.583697,41.806078,0.0 -87.584207,41.806585,0.0 -87.584782,41.806839,0.0 -87.584872,41.806919,0.0 -87.585424,41.80757,0.0 -87.586046,41.80862,0.0 -87.586269,41.809175,0.0 -87.586889,41.810051,0.0 -87.587032,41.810494,0.0 -87.586946,41.811192,0.0 -87.586999,41.811192,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_World_Language||,Level 1+,723,Far Above Average,Above Average,Organized,18.3,N,Generally accessible,76th,68th,,,
610142,493,41.792348,-87.594752,RAY,5631 S KIMBARK AVE,"Chicago, IL",60637,(773)535-0970,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.587991,41.793366,0.0 -87.58795,41.793366,0.0 -87.587641,41.794682,0.0 -87.587343,41.796474,0.0 -87.587254,41.797642,0.0 -87.587308,41.799572,0.0 -87.596648,41.799465,0.0 -87.596615,41.797995,0.0 -87.598152,41.797977,0.0 -87.598054,41.795152,0.0 -87.598104,41.795059,0.0 -87.606221,41.794973,0.0 -87.606043,41.785882,0.0 -87.596935,41.785978,0.0 -87.596338,41.786021,0.0 -87.595231,41.786069,0.0 -87.586601,41.78615,0.0 -87.58664,41.787909,0.0 -87.589134,41.787884,0.0 -87.588975,41.788728,0.0 -87.589038,41.791491,0.0 -87.588947,41.791574,0.0 -87.588998,41.793362,0.0 -87.587991,41.793366,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_World_Language||,Level 1+,723,Far Above Average,Above Average,Organized,18.3,N,Generally accessible,76th,68th,,,
610143,494,41.804174,-87.604925,REAVIS,834 E 50TH ST,"Chicago, IL",60615,(773)535-1060,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.599814,41.802339,0.0 -87.599138,41.802347,0.0 -87.599271,41.809622,0.0 -87.603903,41.809573,0.0 -87.608991,41.809506,0.0 -87.608913,41.80587,0.0 -87.611376,41.80583,0.0 -87.611292,41.802177,0.0 -87.606413,41.802259,0.0 -87.606359,41.800442,0.0 -87.603946,41.800478,0.0 -87.603953,41.800847,0.0 -87.599777,41.800898,0.0 -87.599814,41.802339,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,248,Above Average,Below Average,Well Organized,41.1,Y,No/unknown accessibility,26th,23rd,,,
610144,495,41.941094,-87.719541,REILLY,3650 W SCHOOL ST,"Chicago, IL",60618,(773)534-5250,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.719774,41.946483,0.0 -87.727538,41.950913,0.0 -87.727514,41.95004,0.0 -87.727252,41.941176,0.0 -87.727006,41.941026,0.0 -87.726844,41.940926,0.0 -87.722353,41.940984,0.0 -87.722299,41.939163,0.0 -87.721878,41.939169,0.0 -87.721858,41.937886,0.0 -87.717284,41.935099,0.0 -87.715307,41.933894,0.0 -87.712413,41.936642,0.0 -87.712436,41.937471,0.0 -87.71001,41.937501,0.0 -87.710057,41.939314,0.0 -87.708445,41.939331,0.0 -87.710077,41.940236,0.0 -87.710808,41.940575,0.0 -87.714155,41.941455,0.0 -87.714907,41.941755,0.0 -87.715639,41.942166,0.0 -87.71617,41.942526,0.0 -87.716933,41.943212,0.0 -87.717835,41.94447,0.0 -87.718752,41.945877,0.0 -87.719774,41.946483,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,994,Above Average,Average,Organized,11.7,Y,Fully Accessible,44th,45th,,,
610145,496,41.943019,-87.768983,REINBERG,3425 N MAJOR AVE,"Chicago, IL",60634,(773)534-3465,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.766782,41.946452,0.0 -87.766825,41.947711,0.0 -87.77658,41.947599,0.0 -87.776509,41.945779,0.0 -87.786313,41.945671,0.0 -87.786356,41.945224,0.0 -87.786216,41.942002,0.0 -87.776363,41.94212,0.0 -87.776291,41.940285,0.0 -87.756757,41.940533,0.0 -87.756812,41.942359,0.0 -87.75687,41.944183,0.0 -87.761781,41.944122,0.0 -87.761842,41.945949,0.0 -87.766762,41.945885,0.0 -87.766782,41.946452,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,848,Average,Average,Organized,16.5,Y,Generally accessible,67th,60th,,,
610146,497,41.764196,-87.600177,REVERE,1010 E 72ND ST,"Chicago, IL",60619,(773)535-0618,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.592387,41.77328,0.0 -87.605774,41.773149,0.0 -87.605538,41.764193,0.0 -87.605535,41.764073,0.0 -87.602997,41.762265,0.0 -87.596034,41.757253,0.0 -87.594461,41.764183,0.0 -87.590951,41.764204,0.0 -87.590999,41.766023,0.0 -87.591013,41.766537,0.0 -87.591157,41.766623,0.0 -87.593382,41.768907,0.0 -87.592387,41.77328,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,226,Far Above Average,Below Average,Partially Organized,34.7,Y,No/unknown accessibility,30th,18th,,,
610147,498,42.015265,-87.697185,ROGERS,7345 N WASHTENAW AVE,"Chicago, IL",60645,(773)534-2125,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.690183,42.019302,0.0 -87.690179,42.019536,0.0 -87.708667,42.019152,0.0 -87.708777,42.01452,0.0 -87.709027,42.013409,0.0 -87.709063,42.011869,0.0 -87.704458,42.011972,0.0 -87.704491,42.010396,0.0 -87.704496,42.010168,0.0 -87.699751,42.010274,0.0 -87.699765,42.009371,0.0 -87.694978,42.009468,0.0 -87.694981,42.010374,0.0 -87.690213,42.010471,0.0 -87.690252,42.0125,0.0 -87.690183,42.019302,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,782,Above Average,Above Average,Well Organized,14,N,Generally accessible,86th,74th,,,
610148,499,41.807143,-87.666037,CHAVEZ,4747 S MARSHFIELD AVE,"Chicago, IL",60609,(773)535-4600,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.664873,41.804971,0.0 -87.664978,41.808612,0.0 -87.669833,41.808565,0.0 -87.669788,41.806745,0.0 -87.670999,41.806732,0.0 -87.670953,41.804915,0.0 -87.668526,41.804939,0.0 -87.668478,41.803116,0.0 -87.667263,41.803125,0.0 -87.667218,41.801303,0.0 -87.664782,41.801326,0.0 -87.66483,41.803148,0.0 -87.664873,41.804971,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,986,Above Average,Above Average,Well Organized,13.7,Y,Generally accessible,63rd,88th,,,
610152,500,41.751946,-87.618066,RUGGLES,7831 S PRAIRIE AVE,"Chicago, IL",60619,(773)535-3085,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.615091,41.75671,0.0 -87.615126,41.758415,0.0 -87.619932,41.758329,0.0 -87.619894,41.756506,0.0 -87.624371,41.756454,0.0 -87.626335,41.756369,0.0 -87.626309,41.755336,0.0 -87.626213,41.754576,0.0 -87.627119,41.75456,0.0 -87.627041,41.750919,0.0 -87.624551,41.750968,0.0 -87.624387,41.745486,0.0 -87.616397,41.745621,0.0 -87.614825,41.745646,0.0 -87.614877,41.747471,0.0 -87.612407,41.747509,0.0 -87.612508,41.751167,0.0 -87.610088,41.751207,0.0 -87.61022,41.756677,0.0 -87.615088,41.756591,0.0 -87.615091,41.75671,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,405,Above Average,Average,Organized,23.3,Y,No/unknown accessibility,57th,39th,,,
